time,max_disp,max_vel,max_acc
32.409999999995264,0.010469352381079215,0.1755803127254461,22.836439478167744
32.41499999999527,0.010367442719083788,0.17626531367611353,22.603778680404076
32.41999999999527,0.009708034433940176,0.18658110896015143,21.15578286473772
32.42499999999527,0.008526827381013494,0.28590171221053107,18.572458435414973
32.429999999995275,0.006887534645752935,0.36981538189370644,14.993009437855921
32.43499999999528,0.0048784570375278264,0.43381566139635436,10.607102363203797
32.43999999999528,0.004353344563479821,0.47445390859461145,7.782925014651303
32.44499999999528,0.004868330954284347,0.4895338347413198,5.5556212197655155
32.449999999995285,0.005261156374529036,0.4782420243867551,5.342724765077649
32.45499999999529,0.005521258368380145,0.4411932680047003,9.919004468412183
32.45999999999529,0.006574171963446914,0.3803898675388657,14.402355717922187
32.46499999999529,0.008272911461100265,0.29910593152248915,18.111218688629133
32.469999999995295,0.00952495555972353,0.20171170792682724,20.846470749636506
32.4749999999953,0.010262852538858835,0.09344708372730189,22.459378930174573
32.4799999999953,0.01044682709320448,0.10018270883324537,22.862359356364205
32.4849999999953,0.010066944223711367,0.1320958858082059,22.033090171302042
32.489999999995305,0.009143661938447666,0.2372170282972818,20.015366824329238
32.49499999999531,0.007726736182953623,0.32955327390034733,16.91913141689771
32.49999999999531,0.005892517921976574,0.404134030490488,12.91317121915917
32.50499999999531,0.003739800320308419,0.4569530101767924,8.214420655363043
32.509999999995316,0.0016033568045731917,0.4851778255276899,3.638660307411566
32.51499999999532,0.0016960134514556501,0.4872938830254758,6.27820741701513
32.51999999999532,0.0034228902742088276,0.4631798105238357,8.293610457687233
32.52499999999532,0.0056161231245362726,0.41411332960716124,12.210045851895776
32.529999999995326,0.007508185586527627,0.3427116551893968,16.350623915210658
32.53499999999533,0.008996969616228563,0.2528019566909908,19.6132554841525
32.53999999999533,0.010002005793840783,0.14921251435390578,21.822521450682416
32.54499999999533,0.010468813045694652,0.13170539989918686,22.85832973582278
32.549999999995336,0.01037185801426195,0.14969271869169987,22.662784403526924
32.55499999999534,0.009715960768241516,0.18606649944745246,21.246855791164304
32.55999999999534,0.00853603610838203,0.28590336449635273,18.687890228396647
32.564999999995344,0.006895210416979598,0.3704269120646339,15.121528798916543
32.569999999995346,0.005358878494983235,0.4350727124817606,10.736791367934714
32.57499999999535,0.005008338121653293,0.47634102974354425,9.59046174196314
32.57999999999535,0.004532055187680124,0.49199840613236656,9.751947439142063
32.584999999995354,0.003942499925542818,0.48119994618040546,8.939409566666288
